0	-2.07022862813685e-14	0	-3.69395914814802e-13	0	-1.03724284192064e-12	0	-7.39576622359636e-13	0	-2.50688694638329e-12	0	-1.48441951328399e-13	0	9.46601201644857e-14	0	5.59675347647571e-14	0	-9.49778394847523e-13	0	-1.66321189495195e-12	0	-1.03320111608620e-14	0	1.35023277525554e-13	0	-4.84150894956689e-13	0	4.78171687099880e-13	0	-1.59418686416896e-13	0
0.0200000000000000	-0.00406016760809628	-0.00127550550153636	-0.0208281676608607	-0.00375063333523152	-0.0220076114912152	-0.00380219424055977	-0.0558844734612173	-0.00489356289610798	0.0116415111626216	0.0465076584590321	-0.0114326918541800	-0.00276140656594868	0.00311958752334399	-0.000157152068825569	0.00425061051487717	0.00390926015059988	-0.0719454285508285	-0.00908091598777103	0.0521564436480082	0.0676384955547669	-0.00135052541269377	-0.000117331288681841	0.0202591230456509	0.00464792861535389	-0.0138354684017762	0.00913570651263948	0.0984418959509938	0.0569990012188236	0.0713317343576834	0.0728800578435003
0.0400000000000000	-0.00853192979549171	-0.00287789128055757	-0.0291916307925958	-0.00925802284410992	-0.0231943940972099	-0.00234991050064607	-0.0219817372735355	0.0262223820871229	0.0875970609775494	0.132927860865456	-0.0224789018801028	-0.00553304415149483	-0.00619571266133236	-0.00468469931345783	0.00561336491494872	0.00933321436720092	-0.0201992108080580	0.0354677843335351	0.149792672585984	0.170459333436835	-0.00276281478754153	-0.000204975803119083	0.0236996655651494	0.00570117722947050	0.0189122961330364	0.0337109106325284	0.129215806603000	0.0854280709039881	0.198616651899263	0.208460790151797
0.0600000000000000	-0.0175814397279313	-0.00811583381454956	-0.0364566212554875	-0.0133196221418812	-0.0252843783549590	0.00102712175508449	0.000785825078634433	0.0497914837556945	0.136968765922301	0.187391063626519	-0.0292266677427209	-0.00841847095887485	-0.0146651492502492	-0.00661920790457895	0.00607695560912606	0.0143797982121633	0.0182239770257070	0.0713105352959637	0.213381391000335	0.230246864580546	-0.00486204187422686	3.75554687244763e-05	0.0199461285060402	0.00617540705961957	0.0390541795762626	0.0437574775302123	0.147820249925572	0.100034007028348	0.289235103248166	0.292067276985404
0.0800000000000000	-0.0266025396827687	-0.0132531467738558	-0.0431579415612514	-0.0152419854565848	-0.0271778502052601	0.00495014789185268	0.0158263683202901	0.0655011111177641	0.168266337109807	0.225541632986810	-0.0355611869708142	-0.0109549107556838	-0.0209898700287449	-0.00579007969661572	0.00624608694795388	0.0192802358567508	0.0457221814327320	0.0944267633213885	0.252997265842777	0.270456185171968	-0.00693857401536898	0.000431138171064468	0.0162176557411201	0.00854940461969585	0.0502678363535878	0.0486780115044609	0.158682050395628	0.112233971963572	0.349920121237522	0.344992824488760
0.100000000000000	-0.0354798569882805	-0.0178811743316935	-0.0490748412039767	-0.0153659441298280	-0.0287174022875383	0.00904850516441485	0.0257342959230717	0.0773787070685065	0.187537184067351	0.258249980196308	-0.0398042685790348	-0.0117251303300473	-0.0255025784200912	-0.00353009918324810	0.00625879223714546	0.0241599429291329	0.0652510746946900	0.110147081550935	0.277168302433814	0.304929241853893	-0.00890024723468443	0.00158919084819104	0.0135067198352891	0.0120921275719966	0.0563685648174451	0.0524862176560508	0.165294237285046	0.124994810808244	0.389234230409832	0.386194127344793
0.120000000000000	-0.0440172961214741	-0.0218977763136787	-0.0540852478347207	-0.0142428116104427	-0.0299872008244652	0.0131658499034484	0.0322594192452504	0.0877083703148659	0.199270163571952	0.289966878807055	-0.0438214916103005	-0.0121551340109822	-0.0287042936381862	-0.000673555527574925	0.00618912690793407	0.0290774037978362	0.0790394729618318	0.122297409166800	0.291978873451412	0.338820662796068	-0.0107745442459335	0.00291626054459542	0.0117013121141968	0.0161494618680156	0.0597439780456678	0.0565633931459906	0.169704365178012	0.138812890556351	0.414541564290284	0.424181066593164
0.140000000000000	-0.0515212809978785	-0.0240552404764721	-0.0582166767375020	-0.0123451715405924	-0.0311004931038898	0.0172727208996690	0.0365746569874652	0.0975589047608069	0.206346716921223	0.322291071973893	-0.0471519553060240	-0.0115506565397647	-0.0310097432307810	0.00237737775206317	0.00608113844915100	0.0340505373708605	0.0888002158122634	0.132948198707887	0.301159548731701	0.373777940045369	-0.0123831598409494	0.00475725367671539	0.0105594720126151	0.0203834175282167	0.0617130490963192	0.0611604291818131	0.173006956918592	0.153592087397150	0.430861141611522	0.462231307986977
0.160000000000000	-0.0585245361292619	-0.0255759001800340	-0.0615786689978743	-0.0100085732117393	-0.0321109239415192	0.0213808999270688	0.0394430990819387	0.107406001057572	0.210558531219223	0.355714711274630	-0.0502357735893511	-0.0106903082829374	-0.0327113564072079	0.00544815618801388	0.00596246781006465	0.0391005966906011	0.0957661619403150	0.143131602220811	0.306944814068502	0.410189652153322	-0.0138643833452956	0.00671895585278790	0.00988466112888867	0.0246380241843017	0.0628230206610699	0.0663838531586023	0.175807399375138	0.169126662144877	0.441369624345186	0.501459790517001
0.180000000000000	-0.0645110616928949	-0.0258035312009300	-0.0643047857739255	-0.00744990433948402	-0.0330687548170873	0.0255129185959066	0.0413628135452506	0.117454650299315	0.213047066139309	0.390300515684661	-0.0528187794363746	-0.00931041550965169	-0.0340046985947794	0.00847086406753752	0.00585747750252364	0.0442208393094046	0.100794120554468	0.153342586036878	0.310709216039097	0.447995833129431	-0.0150869377640337	0.00892575721719869	0.00953858805126512	0.0288446091396256	0.0635643419351490	0.0720886185223118	0.178461213214638	0.185208452705361	0.448067277582218	0.542128435022740
